time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.319999999999996,-2.54150271423,8.24157196578,25.1893916242,0.464833281188,0.151273861033,0.0,-2.24330609393,7.07139948096,5.05613025485,0.132093028698,0.0711585482333,0.0,487.8437667674964,489.0066440400561,489.91320484780607,489.4338355484796
4.379999999999995,-2.67895158973,8.67347716744,25.4917494187,0.472222840331,0.155387558523,0.0,-2.33857797368,7.32536946095,5.02142607343,0.0917643260887,0.0627865439341,0.0,472.4421714777313,471.7992531686671,473.646980420937,470.54615599062504
4.439999999999993,-2.82176510361,9.11942909824,25.7895608667,0.477570665607,0.159451409037,0.0,-2.42215642399,7.53963064542,4.90534284558,0.0832645106848,0.076130994993,0.0,445.3735406262492,446.46738332929186,446.2301190715695,445.54205062697474
4.499999999999992,-2.97010274494,9.57949553152,26.0828124151,0.482767382654,0.16371541607,0.0,-2.52270521771,7.79555781673,4.86881819061,0.09257957492,0.0582930079292,0.0,476.08959255174585,474.7258075892756,472.94852334452645,473.67131364010544
4.559999999999991,-3.12324894086,10.0512777565,26.3668985414,0.488512032608,0.166873683927,0.0,-2.58252197717,7.93086879709,4.60157251217,0.101417876686,0.0378497033338,0.0,392.1281541701764,390.22578020955916,389.29814232285065,390.1337858335222
4.6199999999999894,-3.28065629749,10.5329340291,26.6382775893,0.495139645348,0.169604832571,0.0,-2.66459730292,8.12439092224,4.44435430337,0.124204571512,0.0576025650701,0.0,430.92281042635625,432.5911511991996,430.59036651196146,432.52533526943944
4.679999999999988,-3.44356585351,11.0276874702,26.9029250779,0.502580642137,0.172862017922,0.0,-2.76589767103,8.36721709044,4.37638591601,0.123638406426,0.0466589076881,0.0,464.9269341351138,464.07023366379457,464.1426843209262,464.1114737696764
4.739999999999987,-3.61164590853,11.534383466,27.1586281284,0.509957153077,0.175887620751,0.0,-2.83705798717,8.52290983664,4.14746340408,0.121512499797,0.0570585682179,0.0,405.41607431547095,406.3516346497165,406.0676759888348,405.89210607411195
4.799999999999986,-3.78461388337,12.052001868,27.403406465,0.517022005257,0.179075913404,0.0,-2.92876421263,8.73097695491,4.01148732976,0.108899989746,0.0438460525516,0.0,441.102543445371,440.0115469605214,441.8571029543689,440.82820186792145
4.859999999999984,-3.96340315326,12.5828424122,27.6412886178,0.523241522405,0.182371120822,0.0,-3.03104105793,8.96343673357,3.91730963821,0.0903044126621,0.070942848951,0.0,456.36368293322835,458.52395444233366,457.3694560530787,455.8944088347275
4.919999999999983,-4.14819880593,13.1271026388,27.8725977389,0.528248919342,0.187169509487,0.0,-3.12911737465,9.17827665747,3.79266458407,0.0640108341462,0.0937063873984,0.0,445.9204734903122,447.7817129185522,448.80873222757896,446.6741957230557
4.979999999999982,-4.33873398433,13.6836176262,28.0953997923,0.531806939795,0.193226142832,0.0,-3.22247674913,9.37191762394,3.6340896471,0.0476546648443,0.112473779336,0.0,435.29913520132993,436.8762223968185,435.03884512065514,433.6691309976161
5.0399999999999805,-4.535087405,14.2520079846,28.3092468316,0.534390788152,0.199786745834,0.0,-3.32310513154,9.57395994892,3.49407426943,0.0317882200457,0.102210873786,0.0,442.8384360603714,442.0036803070659,442.56933885636045,441.26200904422626
